text,date,from
"Almost a year and they have not met any of the promises given in March. It was all supposed to be easy peasy and be beaten by late spring if we just stayed at home for 3 weeks, they have learnt nothing and are just playing god with peoples lives and jobs and if that is not bad enough, exaggerating the cases to put fear in their minds in order to remove freedom for ever.",20210105,BBC
This man is confused like the hair on his head 😳,20210105,BBC
Eternal lockdown by the shambles.<br>Your government hate you!,20210105,BBC
Oh fantastic. I can’t wait to stand at my front door in my underpants clapping for the carers in case I get shamed on Facebook by people who I despise.,20210105,BBC
"When tyranny becomes law, defying it becomes our duty.",20210105,BBC
<b>T H E   G R E A T   R E S E T</b>,20210105,BBC
This guy doesnt even know what he is doing he&#39;s probably gonna kill more people then covid-19 even did,20210105,BBC
What&#39;s with the sinister intro and music?<br><br>If anyone doesn&#39;t realise we are playing played by now there is no hope for them.,20210105,BBC
"The nightingale hospital has been closed, if we need another lockdown shouldn&#39;t it be open?! It&#39;s bollocks guys",20210105,BBC
"Great beginning of the year.<br>No jobs, no future...",20210105,BBC
"Costa Coffee, Starbucks, Argos and other big corporations still open, what kind of Lockdown is this? it is a complete fraud. Lockdown Boris and co in prison.",20201105,BBC
"We all know the lockdown won&#39;t end on 2nd December, that&#39;s why they&#39;ve extended furlough until end of March. This will be a full winter lockdown, you&#39;ll see",20201105,BBC
🤬 Light at the end of the tunnel? I don’t think so!<br>What about all the people that have lost their jobs?What about all the people that can’t get operations or treatment because they are being turned away by the NHS? <br>What about all the failing businesses? <br>Yes there is light at the end of the tunnel for the rich and the politicians that won’t lose their jobs! Total and utter failure of government!!!,20201105,BBC
Light at the end of a tunnel that england JUST ENTERED.,20201105,BBC
"That &quot;light at the end of the tunnel&quot; is instead a mounted candle on a holder on the wall inside the tunnel, as beyond it it does deeper and deeper on and on into the darkness and gloom",20201105,BBC
"Nearly 50,000 deaths from flu over the winter of 2018 and we never had this &quot;NHS at breaking point&quot; propaganda rammed down our throats",20201105,BBC
This all stops when we all say no,20201105,BBC
"From pompous muppet to globalist puppet, in one jump.",20201105,BBC
What an absolute crock.. just goes to show what a farce this is....we started a so called lock down just today and they already know that it is working?! I call BS!,20201105,BBC
I&#39;m really not doing this again. My mental health is way more important,20201105,BBC
Take that light and put it where the sun don&#39;t shine! Johnnie from Canada to BORIS from the UK,20201105,BBC
"When TYRANNY becomes LAW; RESISTANCE becomes DUTY.   Do not consent, do not comply to this psychopath&#39;s instructions.",20201105,BBC
BREAKING NEWS: WE&#39;RE ALL STILL ALIVE 😏,20201105,BBC
"The government don&#39;t live in the real world , they never have .",20201105,BBC
"Wales, which has been under lockdown, now has the highest rates, just another bit of evidence that suggests lockdowns don&#39;t work, unless their aim is to intimidate and impoverish ordinary people, which they are guaranteed to do.",20201105,BBC
Boris can’t say he can ‘see the light at the end of the tunnel’ when he just announced a lockdown in our country,20201105,BBC
He&#39;s lying. This is all to destroy the economy.,20201105,BBC
Dr Mike Yeadon says it died out in april and can&#39;t be rebirthed and tests are a con. Peeps need to listen to him.,20201105,BBC
This is insane 🙃,20201105,BBC
the most vile untrustworthy deceitful government ever,20201105,BBC
Who else didn’t understand a word Boris said 😂,20200510,SUN
When you live in London you are permanently alert <br>Covid or not,20200510,SUN
"We have to distancing from the governments, at least 1000000 miles !",20200510,SUN
Pure waffle mate,20200510,SUN
Hello random person scrolling through the comments<br><br>I hope you&#39;re having a great day and staying safe,20200510,SUN
"\"<a href=\"\"https://www.youtube.com/watch?v=AMRYSm54SKk&amp;t=12m30s\"\">12:30</a> you&#39;re welcome\"",20200510,SUN
"July? No mate, we need to all collectively ignore the government now.",20200510,SUN
Let&#39;s show the sheep a few graphs then they&#39;ll think we know what we&#39;re  doing,20200510,SUN
"you mention Facts, when will you start telling the truth?",20200510,SUN
Here before people start complaining,20200510,SUN
"NHS capacity currently at 60% instead of the normal 90%. The government having emptied the hospitals to care homes, which spread the virus. This would appear to partially explain the high death rate in the UK compared to the rest of the world.",20200510,SUN
"Wow wow steady on there boris, I can&#39;t go back to work yet, I need to finish the Harry Potter box set first. 😯",20200510,SUN
oh yes till Bill Gates vaccines people in 2021 this is when we are all going to return to normal lies upon lies we have literally gave up our rights with consent to these people if the masses dont wake up to whats really happening its only going to get worse,20200510,SUN
"If I can now go and sit on a bench for as long as I like, can I now go fishing? 🤔🤔🤔",20200510,SUN
&quot;stay alert?&quot; it&#39;s a virus it isn&#39;t gonna tap. You on the shoulder,20200510,SUN
Who is paying for destroing UK economy?,20200510,SUN
People should remember that Boris has deliberately caused the biggest recession in history by what he has just done.,20200510,SUN
I had a proper knobbly poo just now.,20200510,SUN
I love that they just made up their own scale so they can just move it how they want. Couldn’t make it up.,20200510,SUN
All BS we will be out by July but in the meantime people will slowly realise the virus is a hoax people are waking up to this control,20200510,SUN
WHY ARE BAILIFFS AND ENFORCEMENT OFFICERS ALLOWED TO COLLECT MISSED PAYMENTS FROM PEOPLE WHEN THERE IS A PANDEMIC. THE REAL VIRUS IS THIS GOVERNMENT!!! 💔💔💔,20201102,BBC
Delete comments of people speaking out... Proves the propaganda,20201102,BBC
Let’s see how many Amazon depots close... oh it’s only small businesses that have no power that are being bullied.,20201102,BBC
Yes there is. Shut down the government gravy train. And then all of our problems will immediately disappear.,20201102,BBC
"Of course he was left with no alternative, he takes orders from the ones who hide in the in the shadows.",20201102,BBC
"We will never forgive you shysters for destroying our lives to uplift Amazon, Google, Facebook, Apple, Netflix and all the supermarkets.",20201102,BBC
Why are schools open in the corridor I touch al least 30 people.,20201102,BBC
I won&#39;t be surprised if the lockdown gets extended till next year.,20201102,BBC
Film your empty hospitals and deserted test centres.,20201102,BBC
"Ah yes, lockdown everything EXCEPT schools, even though school children are most likely to spread it and catch it from each other.",20201102,BBC
They actually managed to find a Karen called Karen!,20201102,BBC
REMEMBER REMEMBER THE FIFTH OF NOVEMBER.,20201102,BBC
"Scientists, politicans AND journalists. They are responsible for this lockdown.",20201102,BBC
CENSORSHIP SPEAKS VOLUMES,20201102,BBC
MASS CENSORSHIP,20201102,BBC
"How ironic, he called his opposition &quot;lukewarm&quot;<br>Nigel Farage please.",20201102,BBC
Wow even his own team members are questioning him lol this is madness,20201102,BBC
REMEMBER THEIR FACES,20201102,BBC
Died &quot;WITH&quot; Corona within 28 days of a positive test .<br><br>Could of broke there neck slipping in the shower,20201102,BBC
Politicians only look out for the corporations. The BBC uses the government as their protection ring.<br>Cancel your TV Licence <br><br><br>The Economy will be somewhat ok. They have 60million slave drones ready to go to work and pay taxes,20201102,BBC
I’m not even brittish but this message was able to bring me hope. Stay strong Britain. God Save the Queen.,20200405,Independent
"When Her Majesty took her Coronation Oath in 1953 she really meant it! She has dedicated her whole life to the service of our country!<br>No Country could ever have a finer Head of State, God Bless Her!!!<br>😊😊😊😊😊😊😊😊😊🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧",20200405,Independent
Wish we had a leader that spoke with grace and intelligence.,20200405,Independent
Me realising that it is the first time I’ve ever heard the Queen speak before: 😦 the world is definitely messed up,20200405,Independent
God Save the Queen!!! God bless her 🇬🇧,20200405,Independent
"God save the Queen! The last words of her speech remind me of that iconical speech of Winston Churchill... &quot;we will be with our friends again, we will be with our families again, we will meet again... we shall never surrender!&quot;.",20200405,Independent
"This American is thankful For Her Majesty&#39;s speech. I cannot express anything right now,  in tears",20200405,Independent
"So this is what it&#39;s like to hear well-spoken, intelligent people talk about the pandemic. Like a breath of fresh air compared to what I have to listen to almost daily.",20200405,Independent
"I am not British, but this message touches me. Message was inspiring  but more importantly very reassuring. God save the Queen",20200405,Independent
This is better than the speech at the end of Independence Day.,20200405,Independent
God bless her. Makes me proud to be British 🇬🇧,20200405,Independent
"Elegance, hopeful, inspiring. Thank you, Queen Elizabeth. 🇬🇧👏",20200405,Independent
"Thank You, Your Majesty.<br>As an American seeing this video, I feel that you are not only talking to your fellow citizens, but to the entire world with this message.<br>For that, I say: Thank You.<br>The world needed this message today.",20200405,Independent
God Bless the Queen. Such a reassuring message while acknowledging the difficulties her subjects currently endure.,20200405,Independent
"what a strong , powerfull and yet a beautifull emotional message from Her Majesty , God bless and protect her !!!  ❤❤❤❤❤",20200405,Independent
