text,date,from
Ridiculous.<br>Why doesn&#39;t the Government give us the false positive numbers?<br>Why don&#39;t they tell us where flu and pneumonia disappeared to in 2020?.<br>..<br>This is not about health.,20201030,SUN
Tier 5 is launching weapons of mass destruction against the poorer areas,20201030,SUN
who still believes in what he is saying? Me not.,20200430,Guardian
I swear statistics showed infections would be at their worst from May to June?,20200430,Guardian
Boris move to a care house for two weeks. And then try to see a doctor but dont tell anyone who you are,20200430,Guardian
"So the NHS was never overwhelmed? Cool story bro. Governement and NHS manager statistics are a powerful tool. If you rub the numbers up right they could probably claim that Covid-19 brought people back to life, and a small dose makes you healthier.<br>One Police officer had to visit and asses 15 people who died in their homes in the space of 24 hours. People were calling 999 and nobody was turning up .. EVER. <br>Im sure they found a way to rationlise this &quot;success&quot; ... but when thousands of people are calling 999 for help, and then dying in their homes ... that sounds like &quot;overwhelmed&quot; to me.",20200430,Guardian
People are seeing through the lies so it&#39;s time to end the exercise.,20200430,Guardian
“Riiiiiiiiight.” - Dr Evil,20200430,Guardian
We need to all protest against this !!!,20200430,Guardian
"Yeah, past the peak of the <i>first</i> wave of corona. <br>Theres probably going to be a second outbreak that could be even worse",20200430,Guardian
Farmer speaks to he&#39;s sheeps 🖕,20200430,Guardian
does anybody still believe a word these jokers say?,20200430,Guardian
do not re open society,20200430,Guardian
If Boris Johnson has likened his personal experience of the virus to a mugger. Then within the forgotten care homes Ted Bundy has been allowed to roam free.,20200430,Guardian
Number are a LIE WAkE UP PEOPLE,20200430,Guardian
Lockdown ends next week wooop wooop now time to party,20200430,Guardian
"\"Coronavirus UK live: care home chief condemns Johnson&#39;s handling of pandemic ► <a href=\"\"https://www.theguardian.com/politics/live/2020/may/01/uk-coronavirus-live-job-cuts-end-lockdown-politics-covid-19-latest-updates\"\">https://www.theguardian.com/politics/live/2020/may/01/uk-coronavirus-live-job-cuts-end-lockdown-politics-covid-19-latest-updates</a><br>Live global updates ► <a href=\"\"https://www.theguardian.com/world/live/2020/may/01/coronavirus-live-news-uk-is-past-the-peak-as-trump-claims-evidence-virus-started-in-wuhan-lab\"\">https://www.theguardian.com/world/live/2020/may/01/coronavirus-live-news-uk-is-past-the-peak-as-trump-claims-evidence-virus-started-in-wuhan-lab</a>\"",20200430,Guardian
No patient has been denied intensive care and ventilator? So COVID patients being sent back from hospitals to care homes to spread the virus and die there were just imaginary?,20200430,Guardian
"“No patient went without a ventilator” smart wording there excludes the 20,000 deaths in care homes without access to medical equipment!",20200430,Guardian
Yes right we passed the imaginary peak my hairy a$$,20200430,Guardian
"It&#39;s common sense. You have an imaginary super-evolved bat on one hand, and a world-renowned real coronavirus experimenting lab in Wuhan. Use Google Maps and you&#39;ll find the lab, but there&#39;s no technology invented yet to find that bat.",20200430,Guardian
who was laughing at the long queue to buy a face mask in Korea?,20200430,Guardian
Can we spare a thought for the people who really believe we’ll be back to normal when the potatoe in a wig says we will be,20210222,SUN
The stress has got him he looks ill,20210222,SUN
Lockdown over same time the cold and flu season ends...hmmmmmmm and about the same timeline as last year...hmmmmm<br><br>Think we need Sherlock Holmes to solvers this mystery......,20210222,SUN
They are not ending anything.,20210222,SUN
The qs asked by so called journalist was pathetic as always.,20210222,SUN
You know he quite literally said he can’t guarantee that. So why say “vows to never go back” <br><br>Also. Where is your article on Matt Hancock’s department being found guilty of mis handling PPE contracts. Asking for a friend,20210222,SUN
"Lol you telling me I can mix with all my college friends but can only see my boyfriend in a park for a picnic in the freezing cold, okayyy makes sense",20210222,SUN
We&#39;ve never eradicated the Spanish flu so what&#39;s his point? You can&#39;t stay locked away forever. That&#39;s a fate worse than death.,20210222,SUN
Next will be vaccine passport the new start of David,20210222,SUN
"A one way road to freedom, so we are imprisoned then.",20210222,SUN
A bit of hope for the peasants before we crush them again!,20210222,SUN
&quot;Covid Status Certification&quot; - aka &quot;Health Passports&quot; and &quot;Freedom Passes&quot;.  Starting to sound free yet?,20210222,SUN
The never ending story......dangling fake promises and carrots for Easter.,20210222,SUN
schools close. cases go down. schools reopen. cases go up. schools close again. cases go down. and they want us to go back. surely they notice the pattern,20210222,SUN
"Remember that you already have your freedom, you&#39;ve just handed it over to a bunch of corrupt civil servants",20210222,SUN
let&#39;s see if the &quot;conspiracy theorists&quot; were right after all (they were/are by the way),20210222,SUN
The “ emperor “ has no clothes!,20210222,SUN
Probably one week of freedom followed by 1 year of lockdown because of some Luton coronavirus.,20210222,SUN
Get the Eton variant and you&#39;ll get special privileges.,20210222,SUN
"It is not freedom if we are coerced into it with vaccine passports. Oh sorry, &quot;COVID status certification&quot;, it must be completley different!",20210222,SUN
"We drove to a forest for some exercise today, where the chance of seeing anyone else was low. On the way we passed a couple of parks, the playgrounds were full, kids were playing football, parents were sitting around talking and couples were playing tennis. It&#39;s honestly staggering how thick and selfish some people are!",20200325,SUN
I wish the media would trying to create mass hysteria and accpet the government seems to be doing its best.,20200325,SUN
I work in a warehouse and can tell you point blank. No one is 2 metres apart<br><br>People sit nxt to others...i made sure nobody sits near me<br><br>I am even going to video my place and send the vid to the higher powers,20200325,SUN
I ain&#39;t getting no chip in my body,20200325,SUN
"There is a lot of body language, which is questionable. Something seems not right. There is more serious events coming, which includes, economic, and sociality.",20200325,SUN
"why does beth rigby always ask about shutting down the country, seems like she has an agenda",20200325,SUN
so 2 options for me work till i catch corona or stay at home and face financial problem where i can face loosing place to live bank dept etc hmmm,20200325,SUN
